1750431660,15.0769,4367.55225,2384.68677,4.07714
1750431720,15.0769,4367.55225,2380.46167,4.07714
1750431780,15.0769,4367.55225,2382.57422,4.01456
1750431840,15.0769,4367.55225,2382.57422,4.01456
1750431900,15.0769,4367.55225,2382.57422,4.07714
1750431960,15.0769,4367.55225,2386.79932,4.07714
1750432020,15.0769,4367.55225,2382.57422,4.01456
1750432080,15.0769,4367.55225,2382.57422,4.07714
1750432140,15.0769,4367.55225,2384.68677,4.07714
1750432200,15.0769,4367.55225,2388.91187,4.07714
1750432260,15.0769,4367.55225,2384.68677,4.07714
1750432320,15.0769,4367.55225,2388.91187,4.01456
1750432380,15.0769,4367.55225,2391.02441,4.07714
1750432440,15.0769,4367.55225,2388.91187,4.07714
1750432500,15.0769,4367.55225,2397.36206,4.13971
1750432560,15.0769,4367.55225,2399.47461,4.13971
1750432620,15.0769,4367.55225,2401.58716,4.26485
1750432680,15.0769,4367.55225,2403.69971,4.32743
1750432740,15.0769,4367.55225,2412.15015,4.39
1750432800,15.0769,4367.55225,2412.15015,4.51514
1750432860,15.0769,4367.55225,2418.48779,4.64029
1750432920,15.0769,4367.55225,2422.71289,4.57771
1750432980,15.0769,4367.55225,2422.71289,4.57771
1750433040,15.0769,4367.55225,2429.05054,4.57771
1750433100,15.07141,4367.55225,2431.16309,4.57771
1750433160,15.0769,4367.55225,2435.38818,4.57771
1750433220,15.0769,4367.55225,2445.95093,4.51514
1750433280,15.0769,4367.55225,2450.17603,4.64029
1750433340,15.0769,4367.55225,2450.17603,4.57771
1750433400,15.0769,4367.55225,2458.62622,4.64029
1750433460,15.0769,4367.55225,2458.62622,4.57771
1750433520,15.0769,4367.55225,2462.85132,4.64029
1750433580,15.07141,4367.55225,2469.18896,4.57771
1750433640,15.07141,4367.55225,2469.18896,4.64029
1750433700,15.0769,4367.55225,2471.30151,4.64029
1750433760,15.0769,4367.55225,2475.52661,4.64029
1750433820,15.07141,4367.55225,2479.75171,4.64029
1750433880,15.0769,4367.55225,2479.75171,4.57771
1750433940,15.07141,4367.55225,2479.75171,4.57771
1750434000,15.07141,4367.55225,2479.75171,4.64029
1750434060,15.0769,4367.55225,2481.86426,4.57771
1750434120,15.07141,4367.55225,2477.63916,4.57771
1750434180,15.0769,4367.55225,2477.63916,4.57771
1750434240,15.0769,4367.55225,2475.52661,4.57771
1750434300,15.0769,4367.55225,2475.52661,4.57771
1750434360,15.0769,4367.55225,2475.52661,4.57771
1750434420,15.0769,4367.55225,2475.52661,4.57771
1750434480,15.0769,4367.55225,2475.52661,4.57771
1750434540,15.0769,4367.55225,2475.52661,4.57771
1750434600,15.0769,4367.55225,2475.52661,4.57771
1750434660,15.0769,4367.55225,2475.52661,4.57771
1750434720,15.0769,4367.55225,2475.52661,4.57771
1750434780,15.0769,4367.55225,2475.52661,4.57771
1750434840,15.0769,4367.55225,2475.52661,4.57771
1750434900,15.0769,4367.55225,2475.52661,4.57771
1750434960,15.0769,4367.55225,2475.52661,4.57771
1750435020,15.07141,4367.55225,2445.95093,4.01456
1750435080,15.07141,4367.55225,2445.95093,4.07714
1750435140,15.0769,4367.55225,2443.83838,4.07714
1750435200,15.0769,4367.55225,2439.61328,4.07714
1750435260,15.0769,4367.55225,2433.27563,4.01456
1750435320,15.07141,4367.55225,2433.27563,4.01456
1750435380,15.07141,4367.55225,2431.16309,4.01456
1750435440,15.0769,4367.55225,2431.16309,4.01456
1750435500,15.0769,4367.55225,2424.82544,4.01456
1750435560,15.07141,4367.55225,2424.82544,4.01456
1750435620,15.07141,4367.55225,2420.60034,4.07714
1750435680,15.0769,4367.55225,2420.60034,4.01456
1750435740,15.0769,4367.55225,2418.48779,4.07714
1750435800,15.07141,4367.55225,2416.37524,4.01456
1750435860,15.0769,4367.55225,2414.2627,4.01456
1750435920,15.0769,4367.55225,2414.2627,4.07714
1750435980,15.0769,4367.55225,2414.2627,4.01456
1750436040,15.0769,4367.55225,2412.15015,4.07714
1750436100,15.0769,4367.55225,2412.15015,3.95199
1750436160,15.0769,4367.55225,2412.15015,4.01456
1750436220,15.0769,4367.55225,2412.15015,4.07714
1750436280,15.0769,4367.55225,2405.8125,4.07714
1750436340,15.0769,4367.55225,2407.92505,4.01456
1750436400,15.0769,4367.55225,2405.8125,4.01456
1750436460,15.0769,4367.55225,2399.47461,4.07714
