1750431660,0.99757,0.00573,-0.06041,-0.03436
1750431720,0.99757,0.00573,-0.06041,-0.03436
1750431780,0.99757,0.00573,-0.06041,-0.03436
1750431840,0.99757,0.00573,-0.06041,-0.03436
1750431900,0.99757,0.00573,-0.06041,-0.03436
1750431960,0.99757,0.00573,-0.06041,-0.03436
1750432020,0.99757,0.00573,-0.06041,-0.03436
1750432080,0.99757,0.00573,-0.06041,-0.03436
1750432140,0.99757,0.00573,-0.06041,-0.03436
1750432200,0.99757,0.00573,-0.06041,-0.03436
1750432260,0.99757,0.00573,-0.06041,-0.03436
1750432320,0.99757,0.00573,-0.06041,-0.03436
1750432380,0.99757,0.00573,-0.06041,-0.03436
1750432440,0.99757,0.00573,-0.06041,-0.03436
1750432500,0.99757,0.00573,-0.06041,-0.03436
1750432560,0.99757,0.00573,-0.06041,-0.03436
1750432620,0.99757,0.00573,-0.06041,-0.03436
1750432680,0.99757,0.00573,-0.06041,-0.03436
1750432740,0.99757,0.00573,-0.06041,-0.03436
1750432800,0.99757,0.00573,-0.06041,-0.03436
1750432860,0.99757,0.00573,-0.06041,-0.03436
1750432920,0.99757,0.00573,-0.06041,-0.03436
1750432980,0.99757,0.00573,-0.06041,-0.03436
1750433040,0.99757,0.00573,-0.06041,-0.03436
1750433100,0.99757,0.00573,-0.06041,-0.03436
1750433160,0.99757,0.00573,-0.06041,-0.03436
1750433220,0.99757,0.00573,-0.06041,-0.03436
1750433280,0.99757,0.00573,-0.06041,-0.03436
1750433340,0.99757,0.00573,-0.06041,-0.03436
1750433400,0.99757,0.00573,-0.06041,-0.03436
1750433460,0.99757,0.00573,-0.06041,-0.03436
1750433520,0.99757,0.00573,-0.06041,-0.03436
1750433580,0.99757,0.00573,-0.06041,-0.03436
1750433640,0.99757,0.00573,-0.06041,-0.03436
1750433700,0.99757,0.00573,-0.06041,-0.03436
1750433760,0.99757,0.00573,-0.06041,-0.03436
